"Plot Title: APIS01_20548905_2021_temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20548905, SEN S/N: 20548905, LBL: APIS01)","Bad Battery (LGR S/N: 20548905)","Coupler Attached (LGR S/N: 20548905)","Host Connected (LGR S/N: 20548905)","Stopped (LGR S/N: 20548905)","End Of File (LGR S/N: 20548905)"
3061,07/20/21 05:00:00,65.680,,,,,
3062,07/20/21 06:00:00,65.167,,,,,
3063,07/20/21 07:00:00,65.851,,,,,
3064,07/20/21 08:00:00,66.537,,,,,
3065,07/20/21 09:00:00,66.022,,,,,
3066,07/20/21 10:00:00,67.221,,,,,
3067,07/20/21 11:00:00,68.077,,,,,
3068,07/20/21 12:00:00,69.449,,,,,
3069,07/20/21 13:00:00,67.564,,,,,
3070,07/20/21 14:00:00,67.050,,,,,
3071,07/20/21 15:00:00,68.248,,,,,
3072,07/20/21 16:00:00,74.791,,,,,
3073,07/20/21 17:00:00,75.139,,,,,
3074,07/20/21 18:00:00,70.137,,,,,
3075,07/20/21 19:00:00,73.234,,,,,
3076,07/20/21 20:00:00,67.050,,,,,
3077,07/20/21 21:00:00,60.368,,,,,
3078,07/20/21 22:00:00,56.923,,,,,
3079,07/20/21 23:00:00,55.189,,,,,
3080,07/21/21 00:00:00,53.100,,,,,
3081,07/21/21 01:00:00,52.401,,,,,
3082,07/21/21 02:00:00,52.050,,,,,
3083,07/21/21 03:00:00,52.401,,,,,
3084,07/21/21 04:00:00,53.449,,,,,
3085,07/21/21 05:00:00,53.623,,,,,
3086,07/21/21 06:00:00,52.401,,,,,
3087,07/21/21 07:00:00,55.884,,,,,
3088,07/21/21 08:00:00,59.680,,,,,
3089,07/21/21 09:00:00,63.968,,,,,
3090,07/21/21 10:00:00,64.139,,,,,
3091,07/21/21 11:00:00,65.680,,,,,
3092,07/21/21 12:00:00,69.449,,,,,
3093,07/21/21 13:00:00,73.062,,,,,
3094,07/21/21 14:00:00,71.168,,,,,
3095,07/21/21 15:00:00,70.824,,,,,
3096,07/21/21 16:00:00,69.107,,,,,
3097,07/21/21 17:00:00,67.906,,,,,
3098,07/21/21 18:00:00,67.050,,,,,
3099,07/21/21 19:00:00,67.392,,,,,
3100,07/21/21 20:00:00,64.481,,,,,
3101,07/21/21 21:00:00,62.083,,,,,
3102,07/21/21 22:00:00,62.083,,,,,
3103,07/21/21 23:00:00,61.912,,,,,
3104,07/22/21 00:00:00,60.539,,,,,
3105,07/22/21 01:00:00,60.368,,,,,
3106,07/22/21 02:00:00,60.368,,,,,
3107,07/22/21 03:00:00,60.539,,,,,
3108,07/22/21 04:00:00,60.024,,,,,
3109,07/22/21 05:00:00,60.539,,,,,
3110,07/22/21 06:00:00,62.598,,,,,
3111,07/22/21 07:00:00,63.797,,,,,
3112,07/22/21 08:00:00,66.708,,,,,
3113,07/22/21 09:00:00,70.651,,,,,
3114,07/22/21 10:00:00,76.876,,,,,
3115,07/22/21 11:00:00,72.545,,,,,
3116,07/22/21 12:00:00,72.199,,,,,
3117,07/22/21 13:00:00,73.407,,,,,
3118,07/22/21 14:00:00,76.876,,,,,
3119,07/22/21 15:00:00,79.502,,,,,
3120,07/22/21 16:00:00,84.474,,,,,
3121,07/22/21 17:00:00,85.194,,,,,
3122,07/22/21 18:00:00,77.400,,,,,
3123,07/22/21 19:00:00,76.354,,,,,
3124,07/22/21 20:00:00,70.995,,,,,
3125,07/22/21 21:00:00,66.022,,,,,
3126,07/22/21 22:00:00,66.022,,,,,
3127,07/22/21 23:00:00,64.481,,,,,
3128,07/23/21 00:00:00,64.825,,,,,
3129,07/23/21 01:00:00,64.310,,,,,
3130,07/23/21 02:00:00,64.139,,,,,
3131,07/23/21 03:00:00,64.481,,,,,
3132,07/23/21 04:00:00,63.455,,,,,
3133,07/23/21 05:00:00,62.425,,,,,
3134,07/23/21 06:00:00,63.455,,,,,
3135,07/23/21 07:00:00,64.825,,,,,
3136,07/23/21 08:00:00,67.564,,,,,
3137,07/23/21 09:00:00,72.028,,,,,
3138,07/23/21 10:00:00,73.926,,,,,
3139,07/23/21 11:00:00,69.107,,,,,
3140,07/23/21 12:00:00,71.856,,,,,
3141,07/23/21 13:00:00,73.580,,,,,
3142,07/23/21 14:00:00,73.580,,,,,
3143,07/23/21 15:00:00,71.512,,,,,
3144,07/23/21 16:00:00,71.512,,,,,
3145,07/23/21 17:00:00,72.891,,,,,
3146,07/23/21 18:00:00,76.354,,,,,
3147,07/23/21 19:00:00,74.619,,,,,
3148,07/23/21 20:00:00,69.622,,,,,
3149,07/23/21 21:00:00,67.564,,,,,
3150,07/23/21 22:00:00,68.248,,,,,
3151,07/23/21 23:00:00,68.592,,,,,
3152,07/24/21 00:00:00,67.906,,,,,
3153,07/24/21 01:00:00,65.509,,,,,
3154,07/24/21 02:00:00,64.481,,,,,
3155,07/24/21 03:00:00,64.310,,,,,
3156,07/24/21 04:00:00,64.310,,,,,
3157,07/24/21 05:00:00,64.481,,,,,
3158,07/24/21 06:00:00,68.763,,,,,
3159,07/24/21 07:00:00,66.879,,,,,
3160,07/24/21 08:00:00,66.193,,,,,
3161,07/24/21 09:00:00,68.763,,,,,
3162,07/24/21 10:00:00,73.062,,,,,
3163,07/24/21 11:00:00,76.006,,,,,
3164,07/24/21 12:00:00,78.975,,,,,
3165,07/24/21 13:00:00,81.090,,,,,
3166,07/24/21 14:00:00,80.206,,,,,
3167,07/24/21 15:00:00,86.823,,,,,
3168,07/24/21 16:00:00,90.124,,,,,
3169,07/24/21 17:00:00,89.200,,,,,
3170,07/24/21 18:00:00,90.309,,,,,
3171,07/24/21 19:00:00,87.186,,,,,
3172,07/24/21 20:00:00,80.735,,,,,
3173,07/24/21 21:00:00,76.703,,,,,
3174,07/24/21 22:00:00,70.651,,,,,
3175,07/24/21 23:00:00,69.449,,,,,
3176,07/25/21 00:00:00,64.139,,,,,
3177,07/25/21 01:00:00,61.912,,,,,
3178,07/25/21 02:00:00,61.398,,,,,
3179,07/25/21 03:00:00,60.195,,,,,
3180,07/25/21 04:00:00,59.337,,,,,
3181,07/25/21 05:00:00,58.820,,,,,
3182,07/25/21 06:00:00,58.993,,,,,
3183,07/25/21 07:00:00,60.195,,,,,
3184,07/25/21 08:00:00,65.167,,,,,
3185,07/25/21 09:00:00,70.995,,,,,
3186,07/25/21 10:00:00,74.619,,,,,
3187,07/25/21 11:00:00,78.800,,,,,
3188,07/25/21 12:00:00,82.508,,,,,
3189,07/25/21 13:00:00,84.654,,,,,
3190,07/25/21 14:00:00,87.004,,,,,
3191,07/25/21 15:00:00,89.755,,,,,
3192,07/25/21 16:00:00,91.987,,,,,
3193,07/25/21 17:00:00,92.737,,,,,
3194,07/25/21 18:00:00,91.612,,,,,
3195,07/25/21 19:00:00,87.368,,,,,
3196,07/25/21 20:00:00,82.686,,,,,
3197,07/25/21 21:00:00,76.181,,,,,
3198,07/25/21 22:00:00,69.793,,,,,
3199,07/25/21 23:00:00,67.050,,,,,
3200,07/26/21 00:00:00,64.310,,,,,
3201,07/26/21 01:00:00,62.769,,,,,
3202,07/26/21 02:00:00,61.741,,,,,
3203,07/26/21 03:00:00,60.539,,,,,
3204,07/26/21 04:00:00,59.164,,,,,
3205,07/26/21 05:00:00,58.993,,,,,
3206,07/26/21 06:00:00,59.508,,,,,
3207,07/26/21 07:00:00,61.569,,,,,
3208,07/26/21 08:00:00,63.626,,,,,
3209,07/26/21 09:00:00,69.278,,,,,
3210,07/26/21 10:00:00,74.619,,,,,
3211,07/26/21 11:00:00,77.400,,,,,
3212,07/26/21 12:00:00,76.354,,,,,
3213,07/26/21 13:00:00,76.181,,,,,
3214,07/26/21 14:00:00,80.735,,,,,
3215,07/26/21 15:00:00,82.508,,,,,
3216,07/26/21 16:00:00,85.915,,,,,
3217,07/26/21 17:00:00,87.186,,,,,
3218,07/26/21 18:00:00,94.444,,,,,
3219,07/26/21 19:00:00,83.579,,,,,
3220,07/26/21 20:00:00,76.181,,,,,
3221,07/26/21 21:00:00,64.996,,,,,
3222,07/26/21 22:00:00,64.652,,,,,
3223,07/26/21 23:00:00,63.968,,,,,
3224,07/27/21 00:00:00,63.797,,,,,
3225,07/27/21 01:00:00,63.797,,,,,
3226,07/27/21 02:00:00,63.626,,,,,
3227,07/27/21 03:00:00,63.455,,,,,
3228,07/27/21 04:00:00,62.083,,,,,
3229,07/27/21 05:00:00,60.712,,,,,
3230,07/27/21 06:00:00,59.680,,,,,
3231,07/27/21 07:00:00,60.712,,,,,
3232,07/27/21 08:00:00,63.797,,,,,
3233,07/27/21 09:00:00,65.680,,,,,
3234,07/27/21 10:00:00,67.392,,,,,
3235,07/27/21 11:00:00,69.107,,,,,
3236,07/27/21 12:00:00,71.683,,,,,
3237,07/27/21 13:00:00,73.062,,,,,
3238,07/27/21 14:00:00,73.753,,,,,
3239,07/27/21 15:00:00,75.832,,,,,
3240,07/27/21 16:00:00,78.800,,,,,
3241,07/27/21 17:00:00,80.735,,,,,
3242,07/27/21 18:00:00,80.382,,,,,
3243,07/27/21 19:00:00,83.935,,,,,
3244,07/27/21 20:00:00,73.407,,,,,
3245,07/27/21 21:00:00,67.392,,,,,
3246,07/27/21 22:00:00,64.652,,,,,
3247,07/27/21 23:00:00,63.111,,,,,
3248,07/28/21 00:00:00,61.741,,,,,
3249,07/28/21 01:00:00,60.195,,,,,
3250,07/28/21 02:00:00,58.993,,,,,
3251,07/28/21 03:00:00,57.958,,,,,
3252,07/28/21 04:00:00,57.096,,,,,
3253,07/28/21 05:00:00,56.577,,,,,
3254,07/28/21 06:00:00,56.750,,,,,
3255,07/28/21 07:00:00,58.303,,,,,
3256,07/28/21 08:00:00,61.912,,,,,
3257,07/28/21 09:00:00,67.392,,,,,
3258,07/28/21 10:00:00,69.622,,,,,
3259,07/28/21 11:00:00,71.683,,,,,
3260,07/28/21 12:00:00,72.891,,,,,
3261,07/28/21 13:00:00,73.234,,,,,
3262,07/28/21 14:00:00,70.137,,,,,
3263,07/28/21 15:00:00,71.339,,,,,
3264,07/28/21 16:00:00,70.308,,,,,
3265,07/28/21 17:00:00,70.308,,,,,
3266,07/28/21 18:00:00,70.651,,,,,
3267,07/28/21 19:00:00,74.619,,,,,
3268,07/28/21 20:00:00,70.995,,,,,
3269,07/28/21 21:00:00,69.107,,,,,
3270,07/28/21 22:00:00,68.248,,,,,
3271,07/28/21 23:00:00,67.564,,,,,
3272,07/29/21 00:00:00,67.221,,,,,
3273,07/29/21 01:00:00,65.680,,,,,
3274,07/29/21 02:00:00,64.825,,,,,
3275,07/29/21 03:00:00,63.968,,,,,
3276,07/29/21 04:00:00,63.282,,,,,
3277,07/29/21 05:00:00,62.598,,,,,
3278,07/29/21 06:00:00,62.769,,,,,
3279,07/29/21 07:00:00,62.769,,,,,
3280,07/29/21 08:00:00,64.139,,,,,
3281,07/29/21 09:00:00,68.934,,,,,
3282,07/29/21 10:00:00,70.651,,,,,
3283,07/29/21 11:00:00,72.891,,,,,
3284,07/29/21 12:00:00,73.580,,,,,
3285,07/29/21 13:00:00,72.545,,,,,
3286,07/29/21 14:00:00,74.619,,,,,
3287,07/29/21 15:00:00,77.749,,,,,
3288,07/29/21 16:00:00,79.326,,,,,
3289,07/29/21 17:00:00,80.206,,,,,
3290,07/29/21 18:00:00,81.975,,,,,
3291,07/29/21 19:00:00,82.686,,,,,
3292,07/29/21 20:00:00,73.753,,,,,
3293,07/29/21 21:00:00,66.366,,,,,
3294,07/29/21 22:00:00,63.111,,,,,
3295,07/29/21 23:00:00,61.569,,,,,
3296,07/30/21 00:00:00,60.024,,,,,
3297,07/30/21 01:00:00,58.647,,,,,
3298,07/30/21 02:00:00,57.096,,,,,
3299,07/30/21 03:00:00,56.230,,,,,
3300,07/30/21 04:00:00,55.189,,,,,
3301,07/30/21 05:00:00,54.147,,,,,
3302,07/30/21 06:00:00,53.798,,,,,
3303,07/30/21 07:00:00,55.711,,,,,
3304,07/30/21 08:00:00,57.958,,,,,
3305,07/30/21 09:00:00,61.569,,,,,
3306,07/30/21 10:00:00,67.050,,,,,
3307,07/30/21 11:00:00,70.651,,,,,
3308,07/30/21 12:00:00,70.480,,,,,
3309,07/30/21 13:00:00,70.824,,,,,
3310,07/30/21 14:00:00,72.372,,,,,
3311,07/30/21 15:00:00,74.271,,,,,
3312,07/30/21 16:00:00,81.975,,,,,
3313,07/30/21 17:00:00,84.115,,,,,
3314,07/30/21 18:00:00,82.508,,,,,
3315,07/30/21 19:00:00,77.225,,,,,
3316,07/30/21 20:00:00,72.718,,,,,
3317,07/30/21 21:00:00,68.763,,,,,
3318,07/30/21 22:00:00,68.421,,,,,
3319,07/30/21 23:00:00,70.480,,,,,
3320,07/31/21 00:00:00,70.824,,,,,
3321,07/31/21 01:00:00,70.480,,,,,
3322,07/31/21 02:00:00,69.964,,,,,
3323,07/31/21 03:00:00,70.480,,,,,
3324,07/31/21 04:00:00,65.338,,,,,
3325,07/31/21 05:00:00,63.111,,,,,
3326,07/31/21 06:00:00,61.741,,,,,
3327,07/31/21 07:00:00,62.083,,,,,
3328,07/31/21 08:00:00,64.825,,,,,
3329,07/31/21 09:00:00,67.564,,,,,
3330,07/31/21 10:00:00,70.137,,,,,
3331,07/31/21 11:00:00,72.199,,,,,
3332,07/31/21 12:00:00,73.926,,,,,
3333,07/31/21 13:00:00,75.659,,,,,
3334,07/31/21 14:00:00,75.484,,,,,
3335,07/31/21 15:00:00,78.274,,,,,
3336,07/31/21 16:00:00,80.735,,,,,
3337,07/31/21 17:00:00,82.686,,,,,
3338,07/31/21 18:00:00,73.926,,,,,
3339,07/31/21 19:00:00,74.619,,,,,
3340,07/31/21 20:00:00,72.199,,,,,
3341,07/31/21 21:00:00,69.449,,,,,
3342,07/31/21 22:00:00,65.509,,,,,
3343,07/31/21 23:00:00,68.077,,,,,
3344,08/01/21 00:00:00,65.851,,,,,
3345,08/01/21 01:00:00,62.083,,,,,
3346,08/01/21 02:00:00,60.883,,,,,
3347,08/01/21 03:00:00,58.303,,,,,
3348,08/01/21 04:00:00,56.577,,,,,
3349,08/01/21 05:00:00,58.476,,,,,
3350,08/01/21 06:00:00,61.912,,,,,
3351,08/01/21 07:00:00,61.912,,,,,
3352,08/01/21 08:00:00,62.940,,,,,
3353,08/01/21 09:00:00,66.022,,,,,
3354,08/01/21 10:00:00,67.050,,,,,
3355,08/01/21 11:00:00,67.221,,,,,
3356,08/01/21 12:00:00,67.906,,,,,
3357,08/01/21 13:00:00,68.077,,,,,
3358,08/01/21 14:00:00,70.308,,,,,
3359,08/01/21 15:00:00,73.926,,,,,
3360,08/01/21 16:00:00,77.400,,,,,
3361,08/01/21 17:00:00,77.400,,,,,
3362,08/01/21 18:00:00,77.923,,,,,
3363,08/01/21 19:00:00,79.853,,,,,
3364,08/01/21 20:00:00,70.137,,,,,
3365,08/01/21 21:00:00,62.425,,,,,
3366,08/01/21 22:00:00,59.337,,,,,
3367,08/01/21 23:00:00,57.785,,,,,
3368,08/02/21 00:00:00,57.441,,,,,
3369,08/02/21 01:00:00,56.577,,,,,
3370,08/02/21 02:00:00,57.614,,,,,
3371,08/02/21 03:00:00,56.923,,,,,
3372,08/02/21 04:00:00,56.057,,,,,
3373,08/02/21 05:00:00,55.189,,,,,
3374,08/02/21 06:00:00,55.189,,,,,
3375,08/02/21 07:00:00,55.711,,,,,
3376,08/02/21 08:00:00,59.337,,,,,
3377,08/02/21 09:00:00,66.022,,,,,
3378,08/02/21 10:00:00,71.168,,,,,
3379,08/02/21 11:00:00,73.580,,,,,
3380,08/02/21 12:00:00,75.484,,,,,
3381,08/02/21 13:00:00,77.749,,,,,
3382,08/02/21 14:00:00,78.449,,,,,
3383,08/02/21 15:00:00,81.797,,,,,
3384,08/02/21 16:00:00,85.374,,,,,
3385,08/02/21 17:00:00,84.474,,,,,
3386,08/02/21 18:00:00,84.474,,,,,
3387,08/02/21 19:00:00,83.579,,,,,
3388,08/02/21 20:00:00,74.271,,,,,
3389,08/02/21 21:00:00,68.592,,,,,
3390,08/02/21 22:00:00,67.906,,,,,
3391,08/02/21 23:00:00,66.879,,,,,
3392,08/03/21 00:00:00,65.851,,,,,
3393,08/03/21 01:00:00,65.851,,,,,
3394,08/03/21 02:00:00,65.509,,,,,
3395,08/03/21 03:00:00,65.680,,,,,
3396,08/03/21 04:00:00,67.050,,,,,
3397,08/03/21 05:00:00,66.366,,,,,
3398,08/03/21 06:00:00,65.509,,,,,
3399,08/03/21 07:00:00,64.310,,,,,
3400,08/03/21 08:00:00,65.680,,,,,
3401,08/03/21 09:00:00,69.793,,,,,
3402,08/03/21 10:00:00,73.926,,,,,
3403,08/03/21 11:00:00,77.574,,,,,
3404,08/03/21 12:00:00,79.853,,,,,
3405,08/03/21 13:00:00,79.326,,,,,
3406,08/03/21 14:00:00,81.621,,,,,
3407,08/03/21 15:00:00,83.221,,,,,
3408,08/03/21 16:00:00,87.733,,,,,
3409,08/03/21 17:00:00,87.733,,,,,
3410,08/03/21 18:00:00,88.650,,,,,
3411,08/03/21 19:00:00,87.004,,,,,
3412,08/03/21 20:00:00,77.225,,,,,
3413,08/03/21 21:00:00,72.545,,,,,
3414,08/03/21 22:00:00,72.199,,,,,
3415,08/03/21 23:00:00,71.339,,,,,
3416,08/04/21 00:00:00,69.622,,,,,
3417,08/04/21 01:00:00,68.763,,,,,
3418,08/04/21 02:00:00,70.137,,,,,
3419,08/04/21 03:00:00,69.793,,,,,
3420,08/04/21 04:00:00,69.449,,,,,
3421,08/04/21 05:00:00,69.278,,,,,
3422,08/04/21 06:00:00,69.964,,,,,
3423,08/04/21 07:00:00,70.995,,,,,
3424,08/04/21 08:00:00,71.683,,,,,
3425,08/04/21 09:00:00,73.753,,,,,
3426,08/04/21 10:00:00,77.923,,,,,
3427,08/04/21 11:00:00,82.686,,,,,
3428,08/04/21 12:00:00,83.221,,,,,
3429,08/04/21 13:00:00,83.935,,,,,
3430,08/04/21 14:00:00,82.152,,,,,
3431,08/04/21 15:00:00,84.474,,,,,
3432,08/04/21 16:00:00,83.221,,,,,
3433,08/04/21 17:00:00,88.099,,,,,
3434,08/04/21 18:00:00,83.935,,,,,
3435,08/04/21 19:00:00,83.757,,,,,
3436,08/04/21 20:00:00,76.703,,,,,
3437,08/04/21 21:00:00,72.545,,,,,
3438,08/04/21 22:00:00,70.824,,,,,
3439,08/04/21 23:00:00,70.308,,,,,
3440,08/05/21 00:00:00,69.964,,,,,
3441,08/05/21 01:00:00,69.449,,,,,
3442,08/05/21 02:00:00,68.421,,,,,
3443,08/05/21 03:00:00,68.934,,,,,
3444,08/05/21 04:00:00,69.107,,,,,
3445,08/05/21 05:00:00,68.421,,,,,
3446,08/05/21 06:00:00,68.421,,,,,
3447,08/05/21 07:00:00,69.107,,,,,
3448,08/05/21 08:00:00,69.107,,,,,
3449,08/05/21 09:00:00,68.592,,,,,
3450,08/05/21 10:00:00,69.278,,,,,
3451,08/05/21 11:00:00,68.934,,,,,
3452,08/05/21 12:00:00,71.683,,,,,
3453,08/05/21 13:00:00,78.274,,,,,
3454,08/05/21 14:00:00,84.474,,,,,
3455,08/05/21 15:00:00,81.090,,,,,
3456,08/05/21 16:00:00,79.853,,,,,
3457,08/05/21 17:00:00,79.853,,,,,
3458,08/05/21 18:00:00,84.654,,,,,
3459,08/05/21 19:00:00,75.312,,,,,
3460,08/05/21 20:00:00,72.199,,,,,
3461,08/05/21 21:00:00,69.793,,,,,
3462,08/05/21 22:00:00,69.107,,,,,
3463,08/05/21 23:00:00,69.449,,,,,
3464,08/06/21 00:00:00,67.906,,,,,
3465,08/06/21 01:00:00,67.564,,,,,
3466,08/06/21 02:00:00,68.421,,,,,
3467,08/06/21 03:00:00,68.421,,,,,
3468,08/06/21 04:00:00,68.248,,,,,
3469,08/06/21 05:00:00,68.077,,,,,
3470,08/06/21 06:00:00,67.564,,,,,
3471,08/06/21 07:00:00,68.592,,,,,
3472,08/06/21 08:00:00,69.449,,,,,
3473,08/06/21 09:00:00,71.683,,,,,
3474,08/06/21 10:00:00,71.856,,,,,
3475,08/06/21 11:00:00,73.062,,,,,
3476,08/06/21 12:00:00,74.964,,,,,
3477,08/06/21 13:00:00,74.791,,,,,
3478,08/06/21 14:00:00,76.703,,,,,
3479,08/06/21 15:00:00,77.050,,,,,
3480,08/06/21 16:00:00,80.911,,,,,
3481,08/06/21 17:00:00,81.621,,,,,
3482,08/06/21 18:00:00,83.579,,,,,
3483,08/06/21 19:00:00,85.194,,,,,
3484,08/06/21 20:00:00,74.098,,,,,
3485,08/06/21 21:00:00,67.564,,,,,
3486,08/06/21 22:00:00,65.509,,,,,
3487,08/06/21 23:00:00,64.825,,,,,
3488,08/07/21 00:00:00,63.968,,,,,
3489,08/07/21 01:00:00,63.282,,,,,
3490,08/07/21 02:00:00,62.254,,,,,
3491,08/07/21 03:00:00,62.425,,,,,
3492,08/07/21 04:00:00,64.310,,,,,
3493,08/07/21 05:00:00,63.626,,,,,
3494,08/07/21 06:00:00,63.282,,,,,
3495,08/07/21 07:00:00,64.652,,,,,
3496,08/07/21 08:00:00,66.708,,,,,
3497,08/07/21 09:00:00,68.592,,,,,
3498,08/07/21 10:00:00,70.308,,,,,
3499,08/07/21 11:00:00,69.793,,,,,
3500,08/07/21 12:00:00,69.278,,,,,
3501,08/07/21 13:00:00,67.906,,,,,
3502,08/07/21 14:00:00,66.022,,,,,
3503,08/07/21 15:00:00,65.851,,,,,
3504,08/07/21 16:00:00,64.996,,,,,
3505,08/07/21 17:00:00,66.366,,,,,
3506,08/07/21 18:00:00,67.050,,,,,
3507,08/07/21 19:00:00,65.680,,,,,
3508,08/07/21 20:00:00,64.996,,,,,
3509,08/07/21 21:00:00,64.825,,,,,
3510,08/07/21 22:00:00,64.996,,,,,
3511,08/07/21 23:00:00,64.652,,,,,
3512,08/08/21 00:00:00,64.996,,,,,
3513,08/08/21 01:00:00,64.825,,,,,
3514,08/08/21 02:00:00,62.425,,,,,
3515,08/08/21 03:00:00,63.797,,,,,
3516,08/08/21 04:00:00,63.797,,,,,
3517,08/08/21 05:00:00,61.569,,,,,
3518,08/08/21 06:00:00,61.741,,,,,
3519,08/08/21 07:00:00,61.227,,,,,
3520,08/08/21 08:00:00,62.598,,,,,
3521,08/08/21 09:00:00,63.455,,,,,
3522,08/08/21 10:00:00,65.338,,,,,
3523,08/08/21 11:00:00,65.167,,,,,
3524,08/08/21 12:00:00,67.564,,,,,
3525,08/08/21 13:00:00,70.480,,,,,
3526,08/08/21 14:00:00,66.537,,,,,
3527,08/08/21 15:00:00,68.592,,,,,
3528,08/08/21 16:00:00,72.199,,,,,
3529,08/08/21 17:00:00,71.168,,,,,
3530,08/08/21 18:00:00,69.449,,,,,
3531,08/08/21 19:00:00,64.139,,,,,
3532,08/08/21 20:00:00,64.825,,,,,
3533,08/08/21 21:00:00,64.139,,,,,
3534,08/08/21 22:00:00,63.282,,,,,
3535,08/08/21 23:00:00,62.769,,,,,
3536,08/09/21 00:00:00,63.968,,,,,
3537,08/09/21 01:00:00,63.626,,,,,
3538,08/09/21 02:00:00,63.626,,,,,
3539,08/09/21 03:00:00,62.425,,,,,
3540,08/09/21 04:00:00,63.111,,,,,
3541,08/09/21 05:00:00,62.769,,,,,
3542,08/09/21 06:00:00,63.282,,,,,
3543,08/09/21 07:00:00,64.310,,,,,
3544,08/09/21 08:00:00,67.050,,,,,
3545,08/09/21 09:00:00,66.708,,,,,
3546,08/09/21 10:00:00,69.107,,,,,
3547,08/09/21 11:00:00,70.137,,,,,
3548,08/09/21 12:00:00,70.651,,,,,
3549,08/09/21 13:00:00,70.308,,,,,
3550,08/09/21 14:00:00,68.934,,,,,
3551,08/09/21 15:00:00,73.234,,,,,
3552,08/09/21 16:00:00,76.528,,,,,
3553,08/09/21 17:00:00,75.832,,,,,
3554,08/09/21 18:00:00,77.923,,,,,
3555,08/09/21 19:00:00,78.449,,,,,
3556,08/09/21 20:00:00,70.137,,,,,
3557,08/09/21 21:00:00,68.248,,,,,
3558,08/09/21 22:00:00,67.392,,,,,
3559,08/09/21 23:00:00,66.366,,,,,
3560,08/10/21 00:00:00,65.680,,,,,
3561,08/10/21 01:00:00,64.481,,,,,
3562,08/10/21 02:00:00,62.425,,,,,
3563,08/10/21 03:00:00,61.569,,,,,
3564,08/10/21 04:00:00,61.398,,,,,
3565,08/10/21 05:00:00,60.368,,,,,
3566,08/10/21 06:00:00,59.680,,,,,
3567,08/10/21 07:00:00,60.539,,,,,
3568,08/10/21 08:00:00,64.825,,,,,
3569,08/10/21 09:00:00,66.537,,,,,
3570,08/10/21 10:00:00,72.545,,,,,
3571,08/10/21 11:00:00,66.879,,,,,
3572,08/10/21 12:00:00,66.193,,,,,
3573,08/10/21 13:00:00,66.879,,,,,
3574,08/10/21 14:00:00,73.580,,,,,
3575,08/10/21 15:00:00,78.975,,,,,
3576,08/10/21 16:00:00,85.915,,,,,
3577,08/10/21 17:00:00,85.735,,,,,
3578,08/10/21 18:00:00,89.755,,,,,
3579,08/10/21 19:00:00,88.099,,,,,
3580,08/10/21 20:00:00,75.139,,,,,
3581,08/10/21 21:00:00,68.077,,,,,
3582,08/10/21 22:00:00,64.652,,,,,
3583,08/10/21 23:00:00,63.797,,,,,
3584,08/11/21 00:00:00,63.455,,,,,
3585,08/11/21 01:00:00,62.598,,,,,
3586,08/11/21 02:00:00,63.111,,,,,
3587,08/11/21 03:00:00,63.111,,,,,
3588,08/11/21 04:00:00,63.626,,,,,
3589,08/11/21 05:00:00,67.735,,,,,
3590,08/11/21 06:00:00,66.022,,,,,
3591,08/11/21 07:00:00,68.934,,,,,
3592,08/11/21 08:00:00,66.879,,,,,
3593,08/11/21 09:00:00,66.193,,,,,
3594,08/11/21 10:00:00,69.793,,,,,
3595,08/11/21 11:00:00,74.098,,,,,
3596,08/11/21 12:00:00,74.791,,,,,
3597,08/11/21 13:00:00,76.181,,,,,
3598,08/11/21 14:00:00,78.274,,,,,
3599,08/11/21 15:00:00,81.797,,,,,
3600,08/11/21 16:00:00,84.834,,,,,
3601,08/11/21 17:00:00,86.823,,,,,
3602,08/11/21 18:00:00,86.277,,,,,
3603,08/11/21 19:00:00,85.554,,,,,
3604,08/11/21 20:00:00,72.718,,,,,
3605,08/11/21 21:00:00,68.421,,,,,
3606,08/11/21 22:00:00,66.193,,,,,
3607,08/11/21 23:00:00,65.680,,,,,
3608,08/12/21 00:00:00,71.683,,,,,
3609,08/12/21 01:00:00,72.028,,,,,
3610,08/12/21 02:00:00,71.339,,,,,
3611,08/12/21 03:00:00,69.793,,,,,
3612,08/12/21 04:00:00,69.793,,,,,
3613,08/12/21 05:00:00,69.278,,,,,
3614,08/12/21 06:00:00,67.564,,,,,
3615,08/12/21 07:00:00,66.879,,,,,
3616,08/12/21 08:00:00,69.107,,,,,
3617,08/12/21 09:00:00,70.651,,,,,
3618,08/12/21 10:00:00,71.683,,,,,
3619,08/12/21 11:00:00,72.545,,,,,
3620,08/12/21 12:00:00,73.580,,,,,
3621,08/12/21 13:00:00,73.407,,,,,
3622,08/12/21 14:00:00,75.484,,,,,
3623,08/12/21 15:00:00,76.528,,,,,
3624,08/12/21 16:00:00,78.274,,,,,
3625,08/12/21 17:00:00,75.312,,,,,
3626,08/12/21 18:00:00,75.659,,,,,
3627,08/12/21 19:00:00,73.753,,,,,
3628,08/12/21 20:00:00,69.622,,,,,
3629,08/12/21 21:00:00,64.652,,,,,
3630,08/12/21 22:00:00,60.024,,,,,
3631,08/12/21 23:00:00,56.750,,,,,
3632,08/13/21 00:00:00,54.495,,,,,
3633,08/13/21 01:00:00,52.750,,,,,
3634,08/13/21 02:00:00,51.346,,,,,
3635,08/13/21 03:00:00,50.643,,,,,
